area,name,url,members_count,posts_per_day,is_private,locality_name,most_common_region,in_charlotte_staged
Cardiff North,Where to eat Cardiff,https://www.facebook.com/groups/211485311818557/,1400,5,FALSE,Broadstreet Common,Cardiff,False
Cardiff North,Upper Cwmbran and Thornhill Community,https://www.facebook.com/groups/1338106709575052/,1400,3,FALSE,Cardiff,Cardiff,False
Cardiff North,"Birchgrove Residents, Swansea, Wales",https://www.facebook.com/groups/18802130098/,1300,2,FALSE,Swansea,Swansea,False
Cardiff North,Hollybush Pentwyn ❤️,https://www.facebook.com/groups/3197561790518055/,1300,8,FALSE,Cardiff,Cardiff,False
Cardiff North,Green Meadows Festival Chat,https://www.facebook.com/groups/494460687235472/,1200,5,FALSE,Greenmeadow,Cardiff,False
Cardiff North,Llandaff North and Gabalfa,https://www.facebook.com/groups/46406748142/,1200,3,FALSE,Cardiff,Cardiff,False
Cardiff North,Newydd Noticeboard,https://www.facebook.com/groups/264818534060025/,1200,8,FALSE,Swansea,Swansea,False
Cardiff North,"Grangetown, Cardiff Community News And Events",https://www.facebook.com/groups/291372993376706/,1100,7,FALSE,Cardiff,Cardiff,False
Cardiff North,Rhiwbina Handmade,https://www.facebook.com/groups/523856914416281/,1000,8,FALSE,Rhiwbina,Cardiff,False
Cardiff North,Llandaff & Danescourt Community Watch,https://www.facebook.com/groups/llandaffcommunitywatch/,1000,8,FALSE,Llandaff North,Cardiff,False
Cardiff North,The Hollybush. Pentwyn,https://www.facebook.com/groups/1532781423738275/,999,,FALSE,Hollybush Estate,Cardiff,False
Cardiff North,Birchgrove RFC Div 1 West Central,https://www.facebook.com/groups/323931528062415/,955,2,FALSE,Birchgrove,West Sussex,False
Cardiff North,Cardiff Social Club,https://www.facebook.com/groups/1395770427904523/,937,8,FALSE,Cardiff East Moors,Cardiff,False
Cardiff North,Llanishen Craft & Artisan Market,https://www.facebook.com/groups/llanishencraftmarket/,901,8,FALSE,Llanishen,Cardiff,False
Cardiff North,Save Maindy Velodrome!,https://www.facebook.com/groups/savemaindyvelodrome/,842,8,FALSE,Maindy,Cardiff,False
Cardiff North,Cardiff North Coronavirus Response,https://www.facebook.com/groups/628254944690274/,808,10,FALSE,Heath,Cardiff,False
Cardiff North,"Roath Park, Cyncoed and Penylan pooch page",https://www.facebook.com/groups/1293340960862798/,712,7,FALSE,Cyncoed,Cardiff,False
Cardiff North,Friends of Rhiwbina Library,https://www.facebook.com/groups/friendsofrhiwbinalibrary/,686,8,FALSE,Rhiwbina,Cardiff,False
Cardiff North,TTFairs Sherwood Forest Farm Park Car Boot,https://www.facebook.com/groups/764902341752868/,680,8,FALSE,Forest Farm,Cardiff,False
Cardiff North,Friends of Hailey Park,https://www.facebook.com/groups/friendsofhaileypark/,661,8,FALSE,Hailey Park,Cardiff,False
Cardiff North,Hollybush Village Community Group,https://www.facebook.com/groups/2258244890883837/,561,8,FALSE,Hollybush Estate,Cardiff,False
Cardiff North,Cyncoed Covid-19 Mutual Aid Group,https://www.facebook.com/groups/685229805549686/,559,,FALSE,Cyncoed,Cardiff,False
Cardiff North,Pontprennau Rocks,https://www.facebook.com/groups/2319810114799505/,532,3,FALSE,Pontprennau,Cardiff,False
Cardiff North,Greenmeadow and surrounding area small businesses or trades,https://www.facebook.com/groups/1678630949066467/,440,8,FALSE,Greenmeadow,Cardiff,False
Cardiff North,Lisvane Library,https://www.facebook.com/groups/7262232137173570/,379,8,FALSE,Lisvane,Cardiff,False
Cardiff North,CARDIFF SOUTH. Grangetown + Cathays. LATEST NEWS,https://www.facebook.com/groups/southcardiff/,373,8,FALSE,Cardiff,Cardiff,False
Cardiff North,Friends Of St Mellons & Trowbridge,https://www.facebook.com/groups/768908058042822/,338,7,FALSE,St. Mellons,Cardiff,False
Cardiff North,Pontprennau clean and green,https://www.facebook.com/groups/176380612964248/,334,3,FALSE,Pontprennau/Old St. Mellons,Cardiff,False
Cardiff North,Cefn Mably Lakes Group,https://www.facebook.com/groups/988812463354487/,328,,FALSE,"Mably, Cefn",Cardiff,False
Cardiff North,Whitchurch & Tongwynlais Festival,https://www.facebook.com/groups/612524127447037/,328,4,FALSE,Whitchurch and Tongwynlais,Cardiff,False
Cardiff North,Cardiff Notice Board,https://www.facebook.com/groups/cardiffnoticeboard/,311,2,FALSE,Cardiff,Cardiff,False
Cardiff North,Football Booty North Cardiff,https://www.facebook.com/groups/1846436858928258/,287,8,FALSE,Heath,Cardiff,False
Cardiff North,Farm Cardiff,https://www.facebook.com/groups/FarmCardiff/,274,,FALSE,Forest Farm,Cardiff,False
Cardiff North,Pontprennau Gardening,https://www.facebook.com/groups/1178148359056804/,273,3,FALSE,Pontprennau/Old St. Mellons,Cardiff,False
Cardiff North,Coryton Primary School - 50 years of being open celebration event,https://www.facebook.com/groups/1633791563893011/,272,2,FALSE,Coryton,Cardiff,False
Cardiff North,Coed Caerdydd (Forest Cardiff),https://www.facebook.com/groups/coedcaerdydd/,238,8,FALSE,"Bychan, Coed",Cardiff,False
Cardiff North,RHIWBINA MEMORIAL HALL AND COMMUNITY ASSOCIATION.,https://www.facebook.com/groups/631320680397737/,234,8,FALSE,Rhiwbina,Cardiff,False
Cardiff North,Cylch Meithrin yr Eglwys Newydd (Whitchurch),https://www.facebook.com/groups/120493628006402/,230,,FALSE,Yr Eglwys Newydd,Cardiff,False
Cardiff North,Benthyg Llandaff North & Gabalfa,https://www.facebook.com/groups/442784621934298/,226,8,FALSE,Gabalfa,Cardiff,False
Cardiff North,Carmyllie Forest & Farm,https://www.facebook.com/groups/569866769768446/,218,7,FALSE,Forest Farm,Cardiff,False
Cardiff North,Cardiff Language Exchange,https://www.facebook.com/groups/cardifflangex/,186,10,FALSE,"Bychan, Coed",Cardiff,False
Cardiff North,Old St Mellons Entertainers,https://www.facebook.com/groups/1636660526655835/,182,20,FALSE,Old St. Mellons,Cardiff,False
Cardiff North,Tuesday Open Mic/Jam - Three Horse Shoes Gabalfa CF14 1DL,https://www.facebook.com/groups/2526546054230769/,172,2,FALSE,Gabalfa,Cardiff,False
Cardiff North,Anchetti forest farm,https://www.facebook.com/groups/399521846769022/,171,,FALSE,Forest Farm,Cardiff,False
Cardiff North,The Forest Farm,https://www.facebook.com/groups/201586587194155/,168,,FALSE,Forest Farm,Cardiff,False
Cardiff North,Cardiff Conservation Volunteers,https://www.facebook.com/groups/cardiffconservationvolunteers/,168,8,FALSE,Llys-faen,Cardiff,False
Cardiff North,Supertots  Wraparound Childcare Pontprennau Primary School Cardiff,https://www.facebook.com/groups/567065783960199/,162,5,FALSE,Pontprennau/Old St. Mellons,Cardiff,False
Cardiff North,"Gabalfa, Llandaff and Mynachdy Re-gifting.",https://www.facebook.com/groups/644106154172808/,160,3,FALSE,Mynachdy,Cardiff,False
Cardiff North,Green Cardiff Wales,https://www.facebook.com/groups/1723772614524658/,155,10,FALSE,Greenmeadow,Cardiff,False
Cardiff North,Heath RAG fortnight 2013/2014,https://www.facebook.com/groups/1394519680789942/,152,,FALSE,Heath,Cardiff,False
Cardiff North,Hollybush Clay Pigeon Shoot,https://www.facebook.com/groups/252326221611234/,148,,FALSE,Hollybush Estate,Cardiff,False
Cardiff North,Greenmeadow Community Group,https://www.facebook.com/groups/871534798166662/,147,5,FALSE,Greenmeadow,Cardiff,False
Cardiff North,"Eglwys Dewi Sant, Caerdydd",https://www.facebook.com/groups/182599987308/,141,6,FALSE,Yr Eglwys Newydd,Cardiff,False
Cardiff North,Birchgrove and Surrounding Areas,https://www.facebook.com/groups/1018318653269775/,134,3,FALSE,Birchgrove,Swansea,False
Cardiff North,ST MELLONS CARDIFF,https://www.facebook.com/groups/16434317474/,124,6,FALSE,Old St. Mellons,Cardiff,False
Cardiff North,Old St Mellons Booty,https://www.facebook.com/groups/979389358738332/,113,8,FALSE,Old St. Mellons,Cardiff,False
Cardiff North,Birchgrove Primary School Cardiff,https://www.facebook.com/groups/2227937775/,99,3,FALSE,Birchgrove,Cardiff,False
Cardiff North,Canolfan Eglwys Newydd Aberdaron,https://www.facebook.com/groups/917462183201104/,71,10,FALSE,Yr Eglwys Newydd,Cardiff,False
Cardiff North,Community Forest Farm,https://www.facebook.com/groups/444780172235915/,57,,FALSE,Forest Farm,Cardiff,False
Cardiff North,Friends of Heath Sensory Garden,https://www.facebook.com/groups/heathsensorygarden/,57,,FALSE,Heath,Cardiff,False
Chipping Barnet,London Business Networking,https://www.facebook.com/groups/1128423793843432/,88000,10,FALSE,Outer London,Outer London,False
Chipping Barnet,Cruising Ducks,https://www.facebook.com/groups/CruisingDucks/,82000,9,FALSE,Essex,Essex,False
Chipping Barnet,🏠 London Apartments,https://www.facebook.com/groups/I1525/,80000,10,FALSE,Outer London,Outer London,False
Chipping Barnet,Indian Runner Ducks,https://www.facebook.com/groups/2226765199/,43000,4,FALSE,Ducks Island,Outer London,False
Chipping Barnet,Maldives Island Tourism,https://www.facebook.com/groups/1452125078360365/,39000,8,FALSE,Ducks Island,Outer London,False
Chipping Barnet,London Friendship 💋💋,https://www.facebook.com/groups/732155431427271/,31000,2,FALSE,Outer London,Outer London,False
Chipping Barnet,Classifieds East London (UK)! 🇬🇧,https://www.facebook.com/groups/3643595262355826/,30000,10,FALSE,Outer London,Outer London,False
Chipping Barnet,London Business Group Networking and Support,https://www.facebook.com/groups/229529380727988/,25000,10,FALSE,Outer London,Outer London,False
Chipping Barnet,ОБЯВИ - ЛОНДОН / BG - LONDON,https://www.facebook.com/groups/259690704928134/,23000,10,FALSE,Outer London,Outer London,False
Chipping Barnet,Advertising east london,https://www.facebook.com/groups/1386459128301645/,19000,10,FALSE,Outer London,Outer London,False
Chipping Barnet,"East London Rent Houses, Flats, Rooms",https://www.facebook.com/groups/I1201/,19000,7,FALSE,Outer London,Outer London,False
Chipping Barnet,London Entrepreneurs Network - United Kingdom,https://www.facebook.com/groups/londonentrepreneursnetworkmeetup/,19000,8,FALSE,Outer London,Outer London,False
Chipping Barnet,East London singles and dating,https://www.facebook.com/groups/132735348775409/,18000,3,FALSE,Outer London,Outer London,False
Chipping Barnet,East London Ontario Community Group,https://www.facebook.com/groups/1501531719930419/,18000,10,FALSE,Outer London,Outer London,False
Chipping Barnet,"Stirling - Help, Jobs & To Do",https://www.facebook.com/groups/392322712127401/,16000,10,FALSE,Stirling,Stirling,False
Chipping Barnet,"Harrow, Hillingdon, Brent & Barnet Residents Group",https://www.facebook.com/groups/harrowonlinepublic/,14000,6,FALSE,Outer London,Outer London,False
Chipping Barnet,Romani in Londra Brent Harrow Newham Barnet,https://www.facebook.com/groups/bazar.bihor1/,11000,10,FALSE,Brent,Outer London,False
Chipping Barnet,"Job Vacancies in North London, Enfield, Barnet & Haringey",https://www.facebook.com/groups/1648862522001241/,11000,4,FALSE,Outer London,Outer London,False
Chipping Barnet,"London , ( United Kingdom )",https://www.facebook.com/groups/1067707353302189/,9600,4,FALSE,Outer London,Outer London,False
Chipping Barnet,"Barnet, London - Rent Room House Flat Apartment Studio Roommate",https://www.facebook.com/groups/I7794/,6300,,FALSE,"Barnet, East",Outer London,False
Chipping Barnet,TOTTERIDGE & WHETSTONE - A TRIP DOWN MEMORY LANE,https://www.facebook.com/groups/1439945556261334/,5300,8,FALSE,Outer London,Outer London,False
Chipping Barnet,The WayOut Club London,https://www.facebook.com/groups/thewayoutclublondon/,4100,6,FALSE,Outer London,Outer London,False
Chipping Barnet,London Friends,https://www.facebook.com/groups/184622778027454/,3700,10,FALSE,Outer London,Outer London,False
Chipping Barnet,UNITED FREINDS LONDON UK,https://www.facebook.com/groups/1088230181279426/,3000,5,FALSE,Outer London,Outer London,False
Chipping Barnet,"Yoga Teachers North London, Enfield, Barnet",https://www.facebook.com/groups/yogaNL/,2400,8,FALSE,Barnet Gate,Outer London,False
Chipping Barnet,"London, Barnet - Rent Houses Flats Rooms Apartments Studios Cottages",https://www.facebook.com/groups/I1318/,2400,,FALSE,Barnet,Outer London,False
Chipping Barnet,Barnet Market,https://www.facebook.com/groups/249582802420680/,2200,8,FALSE,"Barnet, Friern",Outer London,False
Chipping Barnet,pazintys uk london,https://www.facebook.com/groups/265052173827407/,2100,6,FALSE,Outer London,Outer London,False
Chipping Barnet,London Colney Events & Business Listings,https://www.facebook.com/groups/londoncolneycevents/,1800,2,FALSE,Hertfordshire,Hertfordshire,False
Chipping Barnet,Single mums in London UK,https://www.facebook.com/groups/2103030803258230/,1800,3,FALSE,Outer London,Outer London,False
Chipping Barnet,"North London politics - Barnet, Enfield and Haringey",https://www.facebook.com/groups/northlondonpolitics/,1500,10,FALSE,Barnet Gate,Outer London,False
Chipping Barnet,East London parents,https://www.facebook.com/groups/182387250683669/,1400,8,FALSE,Outer London,Outer London,False
Chipping Barnet,Traveling ducks hide & seek find & keep,https://www.facebook.com/groups/352501675726390/,1300,8,FALSE,Ducks Island,Outer London,False
Chipping Barnet,Live Ducks,https://www.facebook.com/groups/102420525278/,1200,4,FALSE,Ducks Island,Outer London,False
Chipping Barnet,Save New Barnet,https://www.facebook.com/groups/18590613740/,1100,8,FALSE,"Barnet, New",Outer London,False
Chipping Barnet,Friends of Brunswick Park - Wednesbury,https://www.facebook.com/groups/511935809237498/,1100,8,FALSE,Brunswick Park,Outer London,False
Chipping Barnet,Barnet Muslims,https://www.facebook.com/groups/barnetmuslims/,1000,4,FALSE,"Barnet, New",Outer London,False
Chipping Barnet,Friern Barnet Library - Occupied and Liberated,https://www.facebook.com/groups/friernbarnetpeopleslibrary/,574,7,FALSE,"Barnet, Friern",Outer London,False
Chipping Barnet,Friern Barnet County School 1972/77,https://www.facebook.com/groups/294037807370686/,377,10,FALSE,Friern Barnet,Outer London,False
Chipping Barnet,Brunswick Nature Park Mountain Biking,https://www.facebook.com/groups/267729046933349/,342,9,FALSE,Brunswick Park,Outer London,False
Chipping Barnet,Cockfosters Football Club,https://www.facebook.com/groups/133846720088537/,300,8,FALSE,Cockfosters,Outer London,False
Chipping Barnet,London Loop,https://www.facebook.com/groups/177613299083241/,267,8,FALSE,Outer London,Outer London,False
Chipping Barnet,East Barnet Funfair by London Carnival Funfairs,https://www.facebook.com/groups/262831405548443/,256,4,FALSE,"Barnet, East",Outer London,False
Chipping Barnet,"БЪЛГАРИ В ЛОНДОН (Enfield,Southgate,Oakwood,Barnet,Wood Green...)",https://www.facebook.com/groups/397108646776809/,247,8,FALSE,Outer London,Outer London,False
Chipping Barnet,FBWRA - Friern Barnet & Whetstone Residents Association,https://www.facebook.com/groups/140190103513467/,229,4,FALSE,Friern Barnet,Outer London,False
Chipping Barnet,"Go Out in London: The Best Events, Club Nights, Parties+Discounted Tickets",https://www.facebook.com/groups/675774949195877/,190,,FALSE,Outer London,Outer London,False
Chipping Barnet,OSIDGE ARMS,https://www.facebook.com/groups/413345838778550/,185,4,FALSE,Osidge,Outer London,False
Chipping Barnet,"London Borough of Barnet Homeswap (Edgware, Colindale, Finchley, Hendon)",https://www.facebook.com/groups/2009291866101187/,142,2,FALSE,Inner London,Inner London,False
Chipping Barnet,British Tamil Athletic 2016 Outer London Orange House,https://www.facebook.com/groups/1527923764184260/,67,,FALSE,Grange,Outer London,False
Chipping Barnet,Woodside Park London neighborhood,https://www.facebook.com/groups/1436845737100456/,58,20,FALSE,Outer London,Outer London,False
Clacton,Friendly Home Education and Home Schooling HELP and Support UK,https://www.facebook.com/groups/994693681332418/,129000,10,FALSE,Homelands,Essex,False
Clacton,Clacton & District Local History Society,https://www.facebook.com/groups/clactonhistory/,20000,9,FALSE,Clacton North ED,Essex,True
Clacton,"Crimewatch Southend & Local Areas, Essex UK",https://www.facebook.com/groups/Crimewatch.SouthendAreasUK/,19000,10,FALSE,Essex,Essex,False
Clacton,Essex Events & Days Out,https://www.facebook.com/groups/707216346151104/,13000,10,FALSE,Essex,Essex,False
Clacton,PEOPLE OF CLACTON,https://www.facebook.com/groups/436826131246730/,10000,10,FALSE,Clacton East ED,Essex,True
Clacton,"Local business group in Southend area, Essex, UK",https://www.facebook.com/groups/localbusinesssouthend/,10000,10,FALSE,Essex,Essex,False
Clacton,Views of Walton on the Naze and Frinton on Sea,https://www.facebook.com/groups/939685086056195/,9600,3,FALSE,Essex,Essex,True
Clacton,"St James' School, Kolkata",https://www.facebook.com/groups/stjamesschoolkolkata/,8100,8,FALSE,St James,Kent,False
Clacton,St Osyth sales,https://www.facebook.com/groups/235828577281950/,8100,10,FALSE,St Osyth Heath,Essex,False
Clacton,"Housekeepers, Cooks, Au Pairs, Mother's Helps & Nannies UK",https://www.facebook.com/groups/ukhouseholdstaff/,7200,8,FALSE,Kirby-le-Soken & Hamford,Essex,False
Clacton,"St James' Street, Kemp Town & East Brighton Community",https://www.facebook.com/groups/StJamesStreetandKempTownCommunity/,5700,8,FALSE,Kent,Kent,False
Clacton,Rush green residents association,https://www.facebook.com/groups/890040647775754/,4900,10,FALSE,Rush Green,Hertfordshire,False
Clacton,Alresford (Essex) Community support,https://www.facebook.com/groups/526933468011257/,4900,5,FALSE,Essex,Essex,False
Clacton,Frinton talk,https://www.facebook.com/groups/346234914822413/,4500,10,FALSE,Frinton-on-Sea,Essex,False
Clacton,Clacton Pier Fishing,https://www.facebook.com/groups/476635047085911/,4300,8,FALSE,Pier,Essex,False
Clacton,Tendring and surrounding areas FREE GROUP!!!,https://www.facebook.com/groups/482695239036322/,4000,8,FALSE,Essex,Essex,True
Clacton,Jaywick Life,https://www.facebook.com/groups/1001697816642321/,3600,7,FALSE,Jaywick,Essex,True
Clacton,Alton UK Crime Prevention Group,https://www.facebook.com/groups/2115144682046741/,3400,8,FALSE,Suffolk,Suffolk,False
Clacton,Essex/London Horse Shares,https://www.facebook.com/groups/133842896794049/,3400,10,FALSE,Essex,Essex,False
Clacton,Walton Frinton Kirby clacton harwich,https://www.facebook.com/groups/WaltonFrintonKirbyClactonHarwich/,3100,10,FALSE,Essex,Essex,True
Clacton,Southend Pier,https://www.facebook.com/groups/101593576662906/,3000,5,FALSE,Pier,Essex,False
Clacton,Tendring and surrounding areas horse riders,https://www.facebook.com/groups/331425340813825/,2500,3,FALSE,"Tendring, unparished area",Essex,False
Clacton,Caravan for hire Essex clacton on sea private caravan,https://www.facebook.com/groups/1384966621728171/,2400,3,FALSE,Clacton North ED,Essex,True
Clacton,Memories of Frinton-on-Sea,https://www.facebook.com/groups/242358960846897/,2200,4,FALSE,Frinton-on-Sea,Essex,False
Clacton,Essex Events & Entertainment,https://www.facebook.com/groups/529353564715395/,2200,6,FALSE,Essex,Essex,False
Clacton,Thorpe Hamlet official  page,https://www.facebook.com/groups/321421016021/,1900,8,FALSE,Norfolk,Norfolk,False
Clacton,Essex Small Businesses & Trades (NO ITEM SALES),https://www.facebook.com/groups/327682034063090/,1800,10,FALSE,Essex,Essex,False
Clacton,East Peckham Guinea Pig Rescue,https://www.facebook.com/groups/Eastpeckhamguineapigrescue/,1600,6,FALSE,Pig Street,Essex,False
Clacton,Friends of The Ship Kirby Le Soken,https://www.facebook.com/groups/1651001935174993/,1600,8,FALSE,Kirby le Soken,Essex,False
Clacton,Encore Essex Events,https://www.facebook.com/groups/547965518557867/,1600,8,FALSE,Essex,Essex,False
Clacton,"Walton & Frinton, Bargains",https://www.facebook.com/groups/558623024180764/,1500,5,FALSE,Frinton and Walton,Essex,False
Clacton,"Live Music in Clacton, Colchester, Jaywick and surrounding Essex areas",https://www.facebook.com/groups/eldomusic/,1400,2,FALSE,Clacton West ED,Essex,False
Clacton,Frinton on Sea -  EVENTS,https://www.facebook.com/groups/365309102987320/,1300,8,FALSE,Frinton-on-Sea,Essex,True
Clacton,"Ipswich, Colchester, Bury St Edmunds, Felixstowe (Kent, Essex) skelbimai",https://www.facebook.com/groups/1300096883462157/,1200,4,FALSE,Essex,Essex,False
Clacton,Essex Business Group,https://www.facebook.com/groups/essexukbusinessgroup/,1200,7,FALSE,Essex,Essex,False
Clacton,Reform Cllr Bradley Thompson  For West Clacton And Jaywick Sands,https://www.facebook.com/groups/1215592569193256/,1100,8,FALSE,West Clacton & Jaywick Sands,Essex,False
Clacton,"""South Park junior School 70's""  Seven Kings Ilford Essex",https://www.facebook.com/groups/1394506984192202/,1000,2,FALSE,Burrsville Park,Essex,False
Clacton,"CrimeWatch Clacton, Essex, UK",https://www.facebook.com/groups/1546135679020151/,1000,5,FALSE,Clacton North ED,Essex,False
Clacton,"St Paul's Church, Covent Garden, London",https://www.facebook.com/groups/410639732281685/,987,8,FALSE,Inner London,Inner London,False
Clacton,Rural Essex house Exchange,https://www.facebook.com/groups/1402407967283871/,966,8,FALSE,Essex,Essex,False
Clacton,Let’s Save Ramsgate’s Eastcliff Bandstand and Make it Something Magical,https://www.facebook.com/groups/3355181144719470/,869,8,FALSE,Eastcliff,Essex,False
Clacton,Beaumont Texas Community Group,https://www.facebook.com/groups/1545439452673589/,859,10,FALSE,Beaumont,Essex,False
Clacton,"St Anselms School, Gyllgrove, Basildon, Essex",https://www.facebook.com/groups/6308983667/,825,4,FALSE,Essex,Essex,False
Clacton,Guinea Pigs For Rehoming in Staffordshire/Cheshire,https://www.facebook.com/groups/1828751934304423/,821,5,FALSE,Staffordshire,Staffordshire,False
Clacton,"St James Church, Twickenham",https://www.facebook.com/groups/103574636342782/,729,8,FALSE,St James,Essex,False
Clacton,Home Swappers / Exchange Essex Only,https://www.facebook.com/groups/369462124236369/,661,3,FALSE,Essex,Essex,False
Clacton,Good News Essex!,https://www.facebook.com/groups/GoodNewsEssex/,536,3,FALSE,Essex,Essex,False
Clacton,The Green Noticeboard - Far North.,https://www.facebook.com/groups/707722959326343/,488,3,FALSE,Far Thorpe Green,Essex,False
Clacton,Dedham Essex a great place to grow up let's share memories and pictures,https://www.facebook.com/groups/414400105370629/,464,10,FALSE,Essex,Essex,False
Clacton,bluehouse county junior school,https://www.facebook.com/groups/47981477827/,461,10,FALSE,Bluehouse,Essex,False
Clacton,Home Swaps In Clacton Essex,https://www.facebook.com/groups/124550227745460/,443,10,FALSE,Clacton East ED,Essex,False
Clacton,"Essex Street Projects - Lawrence, MA",https://www.facebook.com/groups/1429637693919980/,443,5,FALSE,Essex,Essex,False
Clacton,"Russian speaking in Southend-on-sea,Essex",https://www.facebook.com/groups/365491150290923/,436,2,FALSE,Holland-on-Sea,Essex,False
Clacton,Royal British Legion Clacton on Sea Essex,https://www.facebook.com/groups/134010316707801/,343,5,FALSE,Clacton West ED,Essex,False
Clacton,Friends of St Paul's Recreation Ground,https://www.facebook.com/groups/FriendsofStPaulsRec/,325,8,FALSE,St Paul's,Essex,False
Clacton,"Iphones And Ipads holland on sea, clacton, essex",https://www.facebook.com/groups/370866036347825/,321,6,FALSE,Holland-on-Sea,Essex,False
Clacton,THINGS FORSALE COLCHESTER-CLACTON-HARWICH ANYWHERE IN NORTH ESSEX,https://www.facebook.com/groups/194757633915535/,237,10,FALSE,Clacton North ED,Essex,False
Clacton,"Guinea Pig Advice & Support Group! (Bonding, Behaviour & Socialisation)",https://www.facebook.com/groups/892545205941447/,236,5,FALSE,Pig Street,Essex,False
Clacton,Whats On In Rural And Random Essex,https://www.facebook.com/groups/599548273448261/,236,8,FALSE,Essex,Essex,False
Clacton,Essex Country Park Hacking Group,https://www.facebook.com/groups/1799365466981222/,224,4,FALSE,Burrsville Park,Essex,False
Clacton,"North Essex Services & Trades - Clacton, Colchester, Tendring, Chelmsford",https://www.facebook.com/groups/1759432324288771/,224,10,FALSE,Essex,Essex,False
Clacton,West Clacton And Jaywick Sands Litter Pickers,https://www.facebook.com/groups/881066445878340/,217,6,FALSE,West Clacton & Jaywick Sands,Essex,False
Clacton,The Essex Green,https://www.facebook.com/groups/2366692243/,196,,FALSE,Essex,Essex,False
Clacton,East London & Essex Property,https://www.facebook.com/groups/627903544234100/,167,8,FALSE,Essex,Essex,False
Clacton,Woodturning (and all things wood) - Tendring Essex,https://www.facebook.com/groups/259390319442067/,165,2,FALSE,Tendring Green,Essex,False
Clacton,Rush Green Local Business Support ❤️,https://www.facebook.com/groups/2814204171976039/,159,5,FALSE,Rush Green,Hertfordshire,False
Clacton,"It All Happens In Clacton, Essex",https://www.facebook.com/groups/1645784712907967/,141,3,FALSE,Great Clacton,Essex,True
Clacton,St James Little Lambs new barnet,https://www.facebook.com/groups/142752182984472/,130,2,FALSE,St James,Essex,False
Clacton,Historic Essex Street Neighborhood Association,https://www.facebook.com/groups/1981966878739204/,124,2,FALSE,Essex,Essex,False
Clacton,Cann Hall Masjid (1139523),https://www.facebook.com/groups/137513452944741/,119,,FALSE,Cann Hall,Inner London,False
Clacton,I went to Rush Green Junior/Infant school!,https://www.facebook.com/groups/2395723484/,117,10,FALSE,Rush Green,Hertfordshire,False
Clacton,spotted in great clacton,https://www.facebook.com/groups/650811643813408/,104,8,FALSE,Great Clacton,Essex,False
Clacton,EASTCLIFF GARAGE LTD,https://www.facebook.com/groups/780322232038019/,100,,FALSE,Eastcliff,Essex,False
Clacton,"Clacton-On-Sea,Holland on Sea,Jaywick- lost found pets- Essex U",https://www.facebook.com/groups/797736957019824/,100,2,FALSE,Holland on Sea,Essex,False
Clacton,Essex Companies/Businesses,https://www.facebook.com/groups/623369024496245/,96,3,FALSE,Coppins,Essex,False
Clacton,Selborne Park Residents Alton,https://www.facebook.com/groups/2061693267373450/,68,2,FALSE,Alton Park,Essex,False
Clacton,Alton Park Youth League,https://www.facebook.com/groups/278708411037/,62,,FALSE,Alton Park,Essex,False
Clacton,St Paul's Yr 11 leavers 1995,https://www.facebook.com/groups/294275090690765/,61,10,FALSE,St Paul's,Essex,False
Clacton,The Walton & Frinton Chin-Wagger's Network.,https://www.facebook.com/groups/2403857176538770/,57,10,FALSE,Frinton and Walton ED,Essex,False
Holborn and St Pancras,The Gospel Music History Group,https://www.facebook.com/groups/GospelHistory/,85000,4,FALSE,Gospel Oak,Inner London,False
Holborn and St Pancras,Only in London Group,https://www.facebook.com/groups/onlyinlondongroup/,24000,,FALSE,Outer London,Outer London,False
Holborn and St Pancras,London Travel Tips,https://www.facebook.com/groups/londontraveltip/,18000,8,FALSE,Inner London,Inner London,False
Holborn and St Pancras,Caterham on the Hill,https://www.facebook.com/groups/1226971367343668/,17000,10,FALSE,Surrey,Surrey,False
Holborn and St Pancras,GOSPEL MUSIC PROMOTERS INTERNATIONAL,https://www.facebook.com/groups/gospelmusicpromoters/,12000,10,FALSE,Gospel Oak,Inner London,False
Holborn and St Pancras,Gospel Promo,https://www.facebook.com/groups/gospelpromo/,12000,10,FALSE,Gospel Oak,Inner London,False
Holborn and St Pancras,Gospel Evolution,https://www.facebook.com/groups/215504935184919/,9600,7,FALSE,"Oak, Gospel",Inner London,False
Holborn and St Pancras,SAFFRON HILLS Duhat Bocaue Bulacan Friends and Neighborhood,https://www.facebook.com/groups/508725847597039/,6800,10,FALSE,Saffron Hill,Inner London,False
Holborn and St Pancras,Londoners,https://www.facebook.com/groups/2172083129696739/,5000,10,FALSE,Inner London,Inner London,False
Holborn and St Pancras,"Louth Park, East Maitland, Ashtonfield Community Group",https://www.facebook.com/groups/490379789556592/,4200,10,FALSE,Maitland Park,Inner London,False
Holborn and St Pancras,"Camden Town, London - Rent Apartment House Flat Studio Room Roommate",https://www.facebook.com/groups/I8868/,4100,,FALSE,Inner London,Inner London,False
Holborn and St Pancras,"Kentish Town, London - Rent Apartment House Flat Studio Room Roommate",https://www.facebook.com/groups/I6037/,3600,,FALSE,Inner London,Inner London,False
Holborn and St Pancras,The Official London Community Gospel Choir Group,https://www.facebook.com/groups/londoncommunitygospelchoir/,2800,10,FALSE,"Oak, Gospel",Inner London,False
Holborn and St Pancras,Devon's Dartmouth & District,https://www.facebook.com/groups/6957040884373818/,2500,8,FALSE,Devon,Devon,False
